date,WDC stock,isPartial
2012-03-01,0,False
2012-03-02,50,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,0,False
2012-03-06,46,False
2012-03-07,46,False
2012-03-08,47,False
2012-03-09,74,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,45,False
2012-03-13,47,False
2012-03-14,92,False
2012-03-15,70,False
2012-03-16,74,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,0,False
2012-03-20,0,False
2012-03-21,0,False
2012-03-22,47,False
2012-03-23,50,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,46,False
2012-03-28,0,False
2012-03-29,47,False
2012-03-30,100,False
2012-03-31,0,False
